0.5,50,10,LM,0.03571179062249473,0.15455912176002742,0.6562,0.44494545454545453
1,50,10,LM,0.042135229919716646,0.1532286013216249,0.6569818181818182,0.4426
0.25,50,10,LM,3.2567072527222187,1.8359975158647304,0.6842727272727273,0.5252363636363636
0.125,50,10,LM,4.077096778148442,2.023557745243802,0.6742090909090909,0.5301272727272728
0.5,100,10,LM,0.03692506073439789,0.14658092389945343,0.6529545454545455,0.4362909090909091
0.25,100,10,LM,1.924615384396559,0.6261290415509624,0.6697545454545455,0.4672272727272727
1,100,10,LM,0.04380875458134893,0.1455913607559599,0.6514,0.4391090909090909
0.125,100,10,LM,3.7023854889486634,1.9105085620665854,0.6694454545454546,0.5141909090909091
0.5,1000,10,LM,0.036320233922897856,0.14194611056421488,0.6418,0.4168454545454545
1,1000,10,LM,0.04420552121822584,0.14102139259390212,0.6423363636363636,0.41553636363636365
0.125,1000,10,LM,3.1191875335989807,0.7937077920553672,0.6577363636363637,0.4566454545454545
0.25,1000,10,LM,1.7274122382576533,0.5569304818087295,0.6540272727272727,0.45097272727272725
1,50,10,BAND,0.031225224635063154,0.1556950016231794,0.6573363636363636,0.4422
0.5,50,10,BAND,0.028172530710562162,0.15671483718112456,0.6602181818181818,0.44463636363636366
0.125,50,10,BAND,4.079283629873158,2.3163134594929655,0.6731818181818182,0.5390636363636364
0.25,50,10,BAND,0.020014392542805945,0.17011810012721182,0.6615090909090909,0.4444272727272727
1,100,10,BAND,0.03462920563940042,0.14550899538432252,0.6549454545454545,0.4377
0.5,100,10,BAND,0.03168619341910503,0.14579537930184774,0.6564909090909091,0.43814545454545456
0.125,100,10,BAND,3.709063459372196,2.2095193743617383,0.6690818181818182,0.5234636363636364
0.25,100,10,BAND,0.028494207105706916,0.15455863988459478,0.654209090909091,0.4389181818181818
0.5,50,50,FULL,0.021329155649294336,0.13773737049702697,0.6493454545454546,0.4334909090909091
1,50,50,FULL,0.022065618411147604,0.137595559441056,0.6493272727272728,0.4339181818181818
0.25,50,50,FULL,0.018625778424800146,0.13848280133962182,0.6500181818181818,0.4332909090909091
0.125,50,50,FULL,0.00808290263149817,0.15753669720964286,0.6529818181818182,0.4365090909090909
0.5,100,100,FULL,0.021352855880409246,0.1392691441694922,0.6468454545454545,0.42194545454545457
1,100,100,FULL,0.021737569835977903,0.1391585449775169,0.6462181818181818,0.4218
0.125,100,100,FULL,0.014558224835820912,0.1422917306386951,0.6466454545454545,0.42114545454545455
0.25,100,100,FULL,0.019933865894047997,0.1393686650379577,0.648,0.42106363636363636
0.125,1000,10,BAND,3.267294768729239,2.0281674053244485,0.6630454545454545,0.4857181818181818
1,1000,10,BAND,0.07759949570142459,0.13871367277909102,0.6475545454545455,0.4153818181818182
0.25,1000,10,BAND,0.07362731836289119,0.1462725671554429,0.6496909090909091,0.4143909090909091
0.5,1000,10,BAND,0.07362340593425694,0.139257236576526,0.6453454545454546,0.4152090909090909
0.25,50,20,LM,0.01922068658817626,0.14524305905722168,0.6545272727272727,0.43904545454545457
0.5,50,20,LM,0.02560387778533771,0.14160357259325385,0.6531090909090909,0.43715454545454546
1,50,20,LM,0.02756021725329393,0.14173209529608147,0.6545181818181818,0.4390272727272727
0.125,50,20,LM,4.050043095994638,2.185698710932148,0.6727545454545455,0.5275818181818182
1,100,20,LM,0.028161390248929163,0.1442277684854003,0.6503181818181818,0.43122727272727274
0.5,100,20,LM,0.025545478595075603,0.14442561792552208,0.6542727272727272,0.42971818181818183
0.25,100,20,LM,0.017025356027082238,0.14842904778636967,0.6489545454545455,0.43085454545454543
0.125,100,20,LM,3.6580984243998502,2.0939998235927564,0.6720363636363637,0.5122
1,1000,20,LM,0.02774404784245857,0.1395235713739409,0.6352545454545454,0.4067545454545455
0.5,1000,20,LM,0.024421187608743376,0.13971537331799683,0.6374909090909091,0.4092545454545455
0.25,1000,20,LM,0.014202940202660873,0.14381507920074885,0.6360818181818182,0.4093
0.125,1000,20,LM,2.661077978914913,0.7394768122492799,0.6539636363636364,0.45205454545454543
0.25,50,20,BAND,0.018119078843318526,0.14596434026509572,0.6526818181818181,0.43874545454545455
0.5,50,20,BAND,0.02289277422341978,0.1434805240150513,0.6534181818181818,0.4373909090909091
1,50,20,BAND,0.024080654848023728,0.14353002698455763,0.6549909090909091,0.43677272727272726
0.125,50,20,BAND,4.050864679013094,2.3160104957711622,0.6721454545454545,0.5283909090909091
0.125,100,20,BAND,3.673329870640143,2.1966898906364865,0.6686181818181818,0.5153454545454546
1,100,20,BAND,0.024612526009759526,0.13827458376212315,0.6540272727272727,0.4293363636363636
0.5,100,20,BAND,0.023490286352030217,0.13850240931599053,0.6501,0.42820909090909093
0.25,100,20,BAND,0.019894593624192266,0.13986717698191425,0.6488181818181818,0.43215454545454546
0.5,1000,20,BAND,0.03536048809855699,0.13986714589664045,0.6447454545454545,0.4067181818181818
1,1000,20,BAND,0.036692459837387746,0.1397787318290013,0.6453363636363636,0.40899090909090907
0.25,1000,20,BAND,0.03281432183684864,0.14125558667599988,0.6458818181818182,0.40707272727272725
0.125,1000,20,BAND,3.2148483287596337,2.02198927733735,0.6622636363636364,0.4818545454545455
0.25,1000,1000,FULL,0.02086278429388152,0.13904111209281317,0.6111454545454545,0.3653272727272727
1,1000,1000,FULL,0.021037496143045446,0.13903563630156301,0.6072909090909091,0.36620909090909093
0.125,1000,1000,FULL,0.020302456535772572,0.13905720292625556,0.6102272727272727,0.3657818181818182
0.5,1000,1000,FULL,0.021000789581323284,0.13902791533121212,0.610009090909091,0.3674909090909091
