0.1,1000,1,1.1805866987777103,0.31405889645188634,0.6205636363636363,0.4853181818181818
0.1,1000,2,0.40341023537320175,0.1310727253168402,0.6470272727272727,0.4530909090909091
0.1,1000,3,0.047060348337427525,0.0917784355615085,0.6356727272727273,0.4466
0.1,1000,4,0.034719643786201876,0.0788007236377737,0.6260545454545454,0.4430545454545455
0.1,1000,5,0.02618680188438394,0.07533033116055243,0.6275818181818181,0.44415454545454547
0.1,1000,6,0.017033985325282486,0.07143292568199977,0.6238,0.43781818181818183
0.1,1000,7,0.017434378406632887,0.0704849060544257,0.6207454545454546,0.43826363636363636
0.1,1000,8,0.013607713509396777,0.0711127711170134,0.6224,0.4369909090909091
0.1,1000,9,0.012128584990991093,0.07193676259510101,0.6208090909090909,0.43512727272727275
0.1,1000,10,0.010960197421501477,0.07196272612498872,0.6217181818181818,0.4354272727272727
0.1,1000,11,0.010263667887870009,0.07119638641853401,0.6208545454545454,0.43326363636363635
0.1,1000,12,0.00960750955534685,0.0708092660164201,0.6197909090909091,0.4319272727272727
0.1,1000,13,0.008448395591831866,0.07083851140972613,0.6172545454545455,0.43133636363636363
0.1,1000,14,0.00856665481295571,0.07067608836953478,0.6197181818181818,0.43055454545454547
0.1,1000,15,0.00869974285847094,0.07042119692548215,0.6191,0.4304818181818182
0.1,1000,16,0.00821092172202644,0.07040278188998483,0.6182363636363636,0.42875454545454544
0.1,1000,17,0.00748411848505455,0.07031657282082372,0.6157090909090909,0.4273090909090909
0.1,1000,18,0.007832430294436813,0.07018006016959644,0.6159181818181818,0.42767272727272726
0.1,1000,19,0.0076093948286808,0.07003503935648253,0.6165272727272727,0.4264181818181818
0.1,1000,20,0.0069586690822388475,0.0703966940590965,0.6172454545454545,0.42623636363636364
0.2,1000,1,1.1951404187999237,0.30066270844375453,0.6175363636363637,0.48416363636363635
0.2,1000,2,0.5308910131175919,0.15990772377749296,0.6443,0.4559
0.2,1000,3,0.13032510908644965,0.13804090186668777,0.644209090909091,0.4534
0.2,1000,4,0.1108146260190053,0.13542057828144613,0.6454909090909091,0.45046363636363634
0.2,1000,5,0.09105103123382241,0.13394535611072617,0.6422454545454546,0.4511818181818182
0.2,1000,6,0.07039342360860226,0.1344537812924525,0.6387727272727273,0.45073636363636366
0.2,1000,7,0.0710732973553576,0.13260910347001914,0.6394090909090909,0.4490454545454545
0.2,1000,8,0.05617878843158243,0.13762051974699574,0.640209090909091,0.4501090909090909
0.2,1000,9,0.04957317697301657,0.1401850316798267,0.64,0.4492909090909091
0.2,1000,10,0.044232793040334444,0.14095409319324992,0.6437727272727273,0.44726363636363636
0.2,1000,11,0.0414454778213314,0.13957695618320692,0.6408,0.4480454545454545
0.2,1000,12,0.03862340120383608,0.1391247052170822,0.6374454545454545,0.4479
0.2,1000,13,0.03369992598409153,0.13938167551723346,0.6390727272727272,0.4466818181818182
0.2,1000,14,0.034359999473689694,0.13928648984948128,0.6398909090909091,0.4473
0.2,1000,15,0.03509277393856416,0.13901041319008128,0.6390818181818182,0.4461636363636364
0.2,1000,16,0.03310581148402271,0.13902438113545956,0.6381818181818182,0.44630909090909093
0.2,1000,17,0.029928696116871066,0.13902244179675113,0.6357272727272727,0.44644545454545453
0.2,1000,18,0.03150843110211335,0.1388209420738234,0.6386636363636363,0.4471090909090909
0.2,1000,19,0.030660719904219952,0.13863465622601664,0.6358363636363636,0.44645454545454544
0.2,1000,20,0.02769422204856752,0.13949042441615173,0.6372181818181818,0.4454181818181818
0.3,1000,1,1.21562126285954,0.2978635260259845,0.6174,0.4815
0.3,1000,2,0.682450545816979,0.19037506280352912,0.6455636363636363,0.46006363636363634
0.3,1000,3,0.2755602024993569,0.19259672199974318,0.6496272727272727,0.4560818181818182
0.3,1000,4,0.242325346866178,0.19213335972386708,0.6482363636363636,0.4557090909090909
0.3,1000,5,0.2089847571812686,0.19475821219971054,0.6480727272727272,0.4525090909090909
0.3,1000,6,0.16314066397271837,0.19607542185728277,0.6461454545454546,0.45494545454545454
0.3,1000,7,0.1630795246703743,0.1939228628090901,0.647309090909091,0.4506636363636364
0.3,1000,8,0.13476884519112414,0.2032754489128876,0.6482454545454546,0.45344545454545454
0.3,1000,9,0.11435233811733955,0.20871178585644656,0.649,0.4519818181818182
0.3,1000,10,0.10023423011494524,0.21035056322286502,0.6475727272727273,0.4526454545454546
0.3,1000,11,0.09398922592708991,0.20846324320734533,0.6447,0.4529818181818182
0.3,1000,12,0.0878918172705597,0.2076720073290432,0.6462272727272728,0.4513090909090909
0.3,1000,13,0.07570458769689546,0.20838811184330902,0.6448454545454545,0.45088181818181816
0.3,1000,14,0.07775655277556912,0.20825205774007838,0.6452363636363636,0.44973636363636366
0.3,1000,15,0.07985202807201103,0.20786405873403102,0.6474909090909091,0.45196363636363635
0.3,1000,16,0.07530342599816502,0.20794320180340686,0.6458363636363637,0.4505090909090909
0.3,1000,17,0.0674740123302772,0.2080397111360581,0.6468272727272727,0.4489181818181818
0.3,1000,18,0.0716338361456173,0.20775226899451665,0.6458272727272727,0.45095454545454544
0.3,1000,19,0.0696886309428995,0.20743353154749683,0.6452,0.4515909090909091
0.3,1000,20,0.06210208815931422,0.2088733495575093,0.6452,0.4512090909090909
0.4,1000,1,1.236598400466087,0.29909610991028035,0.6099181818181818,0.47912727272727273
0.4,1000,2,0.7826444320568728,0.2194789242286369,0.6465363636363637,0.4644
0.4,1000,3,0.44399447286037164,0.2546032530424699,0.6510090909090909,0.4636727272727273
0.4,1000,4,0.4084733756172255,0.25311512611369374,0.6503454545454546,0.46207272727272725
0.4,1000,5,0.3588225144182277,0.2551111166849501,0.6467818181818182,0.46094545454545455
