50,2,8,0.029625693056180184
50,3,11,0.01917909265047759
50,4,15,0.014965622485211801
50,5,18,0.013490076141899312
100,3,15,0.017564101811270834
100,2,10,0.026833755616801687
100,4,20,0.012717145199141848
100,5,25,0.011048867975636152
500,3,34,0.010760692481502382
500,2,23,0.017895925729309044
500,4,45,0.008003456568736165
500,5,56,0.0065931902991525956
1000,3,48,0.008939077430840192
1000,2,32,0.015414603363010013
1000,4,64,0.006603474848886788
1000,5,80,0.005414858710301757
