0.1,15,1069.1444582233398,0.3769358626972036,0.016791593104586645,orange
0.1,15,1069.1444582233398,0.4560528590308492,0.5673180173100969,orange
0.1,15,1069.1444582233398,-1.0461371244315458,0.7976407719833187,blue
0.1,15,1069.1444582233398,-1.0766234370908436,0.25329451027468824,blue
0.1,15,1069.1444582233398,-0.7654622841344528,-0.7535947958605822,green
0.1,15,1069.1444582233398,-0.4420450500688344,1.1908826880414134,green
0.1,15,1069.1444582233398,-1.1668459504714075,-0.23337465811693814,blue
0.1,15,1069.1444582233398,-0.667143605946824,-0.2626939594661595,green
0.1,15,1069.1444582233398,0.8025911510805839,-0.45874418254616234,red
0.1,15,1069.1444582233398,-1.267234844051612,-0.6838531070138101,blue
0.1,15,1069.1444582233398,-0.1884346438422279,-0.35019207526667756,yellow
0.1,15,1069.1444582233398,-0.05367892309967357,0.6388779510506785,yellow
0.1,15,1069.1444582233398,0.5470502263247634,1.0758730655191442,orange
0.1,15,1069.1444582233398,0.036500129435693966,1.1018158263852824,yellow
0.1,15,1069.1444582233398,0.2609622156947776,-0.9198040535731077,orange
0.1,15,1069.1444582233398,0.8655307337956238,-0.02233770202863005,red
0.1,15,1069.1444582233398,-0.24992542142321308,-0.8314064631843107,yellow
0.1,15,1069.1444582233398,-0.5966132853511507,0.23587630694183456,green
0.1,15,1069.1444582233398,-0.09542026642684498,0.14484347708317363,yellow
0.1,15,1069.1444582233398,0.7349988739248178,-0.9453626350292295,red
0.1,15,1069.1444582233398,0.9598333933884303,0.4732051176983231,red
0.1,15,1069.1444582233398,-0.9330772312173802,1.2876695891056202,blue
0.1,15,1069.1444582233398,0.31462539463495687,-0.43368086579857074,orange
0.1,15,1069.1444582233398,0.9954273895588266,0.9727242217063455,red
0.1,15,1069.1444582233398,-0.5442776746216248,0.6863226159338072,green
0.1,25,1368.801556870976,0.5366932883927024,0.40152198666560984,orange
0.1,25,1368.801556870976,0.5737254447302433,0.9499044555742603,orange
0.1,25,1368.801556870976,-0.9127710893369299,1.071566338187827,blue
0.1,25,1368.801556870976,-0.9281858531877607,0.523941638839268,blue
0.1,25,1368.801556870976,-0.5220854056334263,-0.45080679117004624,green
0.1,25,1368.801556870976,-0.3700502927688431,1.4925692523467227,green
0.1,25,1368.801556870976,-0.9783367626832544,0.023126277551230666,blue
0.1,25,1368.801556870976,-0.46956809786383774,0.03903360394138378,green
0.1,25,1368.801556870976,0.996533508977218,-0.03619364809008769,red
0.1,25,1368.801556870976,-1.030253898070083,-0.4281525185178658,blue
0.1,25,1368.801556870976,0.008769174013951215,-0.008441437563441373,yellow
0.1,25,1368.801556870976,0.06198593651010927,0.9802399443048512,yellow
0.1,25,1368.801556870976,0.6194874712656285,1.460035969353694,orange
0.1,25,1368.801556870976,0.11376890737377543,1.4454882673520968,yellow
0.1,25,1368.801556870976,0.4968672342652627,-0.5361978385969448,orange
