20,SMH,108.514,185.5678119808297,621.0047382029877,1.7100817588590385,5.7228075474407705
20,FMH,114.179,242.3884189729013,669.643414987069,2.122880906058919,5.864856190604831
40,SMH,114.162,44.44415024666654,268.39306495529956,0.38930774028719306,2.3509842588190426
40,FMH,114.44900000000001,87.0777485953048,394.0529680465362,0.7608432454220202,3.4430442209764713
80,SMH,122.354,4.562333733664807,90.2765640144082,0.03728798186953272,0.7378309169655932
80,FMH,146.32500000000002,61.95631042962466,202.29550899497062,0.4234157555416002,1.3825081769688747
160,SMH,136.74599999999998,4.057439565556274,55.99240158484103,0.029671358325335108,0.4094628112328042
20,SSHMC,224.946,519.2266900659822,982.31887142402,2.3082281528277107,4.3669097091036075
20,FHMC,248.1,557.3468809866089,993.9354780631195,2.246460624694111,4.006188948259249
320,SMH,177.933,2.5769294359987756,30.501400706693858,0.01448258297223548,0.17142070727011774
160,FMH,265.589,22.45882848390628,100.12793934402072,0.08456234438891023,0.37700333727684776
40,SSHMC,304.998,469.29589896916457,935.6657043027312,1.5386851683262335,3.06777652411731
40,FHMC,450.707,321.65181970953404,915.6557629386741,0.7136605815075737,2.031598716990582
80,SSHMC,446.19599999999997,411.6158950427605,983.6702263347659,0.9225001905950759,2.204569799672713
640,SMH,255.57799999999997,1.727461156219585,18.430322803817873,0.006759036991523469,0.07211232110673796
320,FMH,659.957,8.489025842894213,50.29955744066923,0.012862998411857458,0.07621641628268089
160,SSHMC,762.4739999999999,329.37784431469737,972.9067920350204,0.43198567336682614,1.2759868428759806
80,FHMC,1263.2540000000001,164.98694152265435,933.0947715763535,0.13060472519592603,0.7386438290132891
320,SSHMC,1378.389,365.60729797475494,959.5027189747166,0.2652424663681696,0.6961044516277456
640,FMH,2146.038,3.483726238391661,25.65537369969509,0.001623329241323621,0.011954762077696243
640,SSHMC,2623.017,123.25084405257496,754.3663091751193,0.04698819872405515,0.28759489899421903
160,FHMC,4848.736,112.57045671941034,894.4665528617409,0.023216454086056725,0.1844741707656884
320,FHMC,19259.351,49.250952920534516,950.4668003370382,0.0025572488356712807,0.04935092570549435
640,FHMC,78469.084,45.25205262366791,802.6442151134216,5.766863880259888e-4,0.010228795523003958
