57.2560000000012,14611.1932212132,7.53859744362925
115.619000000001,14639.4115187224,7.49383084657189
173.851000000001,14747.5861139072,7.61822462268312
232.146000000001,14696.8648709489,7.65213206488456
290.461000000001,14566.8900920888,7.61565526311466
348.455,14644.6392870772,7.51711013584525
406.699000000001,14825.6008590482,7.61539177606921
465.138000000001,14819.1972683357,7.55481915102103
523.509,14658.0099194919,7.54423473058329
581.903,14782.1073065191,7.56216123235754
640.18,14653.6728403424,7.57849619245647
698.529,14652.1937895874,7.61162281249878
756.951000000001,14738.2666123713,7.59342109286874
815.357,14672.6137608022,7.48643582830709
873.791000000001,14667.5332687949,7.54799786106203
932.272000000001,14629.8646676606,7.71177898822563
990.728000000001,14757.5105622341,7.55269449559637
1049.125,14625.8635316375,7.5711792992098
1107.435,14595.0034617838,7.60620850266715
1165.796,14688.4287813026,7.51588360188787
1224.258,14685.7227725167,7.55651551483867
1282.445,14681.0757802172,7.57130242464081
1340.935,14597.6414755645,7.5804622372505
1399.222,14461.3762688271,7.66807786308476
1457.417,14625.2789301469,7.56493337930419
1515.684,14700.6970310578,7.78475718530742
1573.847,14584.4116925435,7.7703379826629
1632.26,14738.4182632823,7.65896224017979
1690.684,14577.3276480009,7.59419479267163
1748.915,14483.4524324366,7.62612893928484
1807.224,14629.1708939408,7.64378076007213
1865.44,14731.1927742831,7.52183982867713
1923.829,14729.7455826428,7.53307859117153
1982.082,14644.770414467,7.5797489235917
2040.436,14665.9075837875,7.45504478411025
2098.702,14708.1517766189,7.62480299314525
2156.95,14735.6507964781,7.58723339947355
2215.207,14583.8706357311,7.52924713500396
2273.682,14628.7557180726,7.58926009621657
2331.987,14722.9464458256,7.57643590672279
2390.354,14798.8760147835,7.63993036798315
2448.701,14685.6909542361,7.39267476089406
2507.067,14617.6763502299,7.66840348662406
2565.338,14683.4686131594,7.59504618419402
2623.548,14703.0455188633,7.59019831262343
2681.697,14655.0686128607,7.55442302414366
2739.818,14650.4685812212,7.68368557241952
2797.891,14542.9388264318,7.64185042374234
2855.958,14714.5887442156,7.68932937469051
2914.156,14531.5103011418,7.53419021708757
2972.574,14602.9124236209,7.55293370282912
3030.773,14431.8303583904,7.59660112221224
3088.987,14603.2857332605,7.52827169810652
