66.0239999999994,20614.3362956745,8.92472892286969
133.207,20609.8243495469,9.0846520287781
200.358,20691.8150591279,8.95211782331481
267.529,20974.9752148583,8.97426340569477
334.608,20808.3129619017,9.03699319597651
401.822,20772.0440753051,9.05474048324876
468.933000000001,20920.339211453,8.91445198030453
536.058999999999,20767.4545396141,9.00389052739532
603.135,20719.6625746384,8.99466421621679
670.389000000001,20665.9037791981,8.99199397704858
737.518,20818.5062724771,9.02989519033446
804.666999999999,20759.248561687,8.95808374731137
871.807000000001,20713.6007733819,9.01904469585829
938.950000000001,20911.7393493751,9.10299956663725
1006.15,20745.939452959,9.05350562574561
1073.454,20732.6408080281,8.94665768911691
1140.547,20762.9736789221,9.05601330246206
1207.57,20771.5764246553,9.02778835793748
1274.607,20712.8184240177,9.08296728676354
1341.75,20706.7938724914,8.9448350492215
1408.86,20667.6679101951,8.9405630115754
1475.952,20668.8763047216,9.05123391194203
1543.174,20766.3244881687,8.96627258377515
1610.387,20755.2102050113,9.03094534717722
1677.568,20763.8459751553,8.99699838807338
1744.732,20667.6751786001,9.00494078545439
1811.985,20728.4040919487,8.93386581372165
1879.154,20680.2851558229,9.02797727891285
1946.345,20755.7674665848,9.08260092814107
2013.588,20661.5735608374,9.06770545475795
2080.728,20678.8154711788,9.03548711351109
2147.865,20828.4886933042,9.01844972062817
2214.954,20776.5922959653,9.06509132536068
2282.148,20639.863676301,9.02764574642008
2349.211,20728.3579541521,9.08846167616057
2416.331,20641.1355943381,8.91301813037237
2483.449,20802.5243134309,8.91102311126458
2550.599,20814.4803857919,8.94032814113629
2617.766,20925.4541824267,8.91863816200124
2684.875,20833.3845387736,8.99853537786128
2752.007,20676.3565258157,8.97754240954175
2819.184,20724.1566668465,9.02482704181821
2886.309,20730.6410099689,9.02479563104875
2953.469,20764.2926282319,8.93572695327455
3020.56,20707.1202599817,9.10682884746003
3087.765,20758.0768057107,9.01464214714337
3154.885,20785.9409231649,9.07135284261582
3222.098,20785.4716137169,8.95678388207737
3289.347,20443.3905163553,8.94821339825627
3356.481,20779.9627972346,8.97108060904754
3423.556,20910.544822786,8.92817048339739
3490.579,20801.988264083,9.0646939660329
3557.754,20854.3971406807,8.99197472525329
3624.896,20710.2119570798,9.04425579259332
3692.088,20847.4929974757,8.99978270823353
3759.286,20766.1534894602,9.02319775482231
3826.339,20722.583456705,9.00296685373191
3893.506,20826.5353138349,8.94450918191396
3960.609,20591.1334991313,9.06680143840824
4027.856,20538.8223218819,8.91811931374151
