56.107,15705.9588764137,7.01198965360678
112.865,15783.2132825012,6.82759060406223
169.950999999999,15803.918336696,7.05022113922142
226.897999999999,15780.1157465901,7.00338046659203
283.851999999999,15699.9156345706,6.94041284020892
340.828,15863.539412417,6.88992323264796
398.020999999999,15887.7296792086,6.85324077462034
455.269999999999,15909.6806131,6.89771889027528
512.565999999999,15892.2219155976,6.95135608892907
569.670999999998,15894.2230582696,6.89330136056525
626.760999999999,15931.0541984981,6.9962198268151
683.796999999999,15912.0184280706,6.89039392416453
740.833999999999,15938.4784396259,6.89460312970249
797.886999999999,15887.5825677491,6.81184769959414
854.850999999999,15753.2071286983,6.84733731485601
911.902,15908.3323661492,6.663670644462
968.902999999998,16021.2722077211,6.99305014276071
1025.764,16014.157378631,6.89848350621934
1082.829,15861.3710727647,7.01754363194387
1139.934,15846.0706525096,6.93139851061516
1196.985,15895.6412483912,6.92683698904173
1254.069,15830.4387126232,6.82920437032682
1311.112,15735.42041353,6.80184138331045
1368.175,15821.1716912952,6.94367427969908
1425.18,15869.0689652352,6.8508209045801
1482.358,15981.5233963307,6.82112259331343
1539.2,15776.0020423889,7.00062637185492
1596.282,15919.6274693717,6.8753886758157
1653.123,15795.3177214573,6.94975269831758
1710.099,15879.7017701988,6.89615868770344
1767.154,15865.1523449553,6.86270262912681
1824.222,15999.0873464729,6.82833225994876
1881.214,15764.9422329161,6.82460355158913
1938.064,15828.8838134212,6.81813208918406
1995.082,15939.5923727093,6.85227653659293
2052.071,15643.8077925052,6.83342442622284
2109.054,15709.2557499615,6.8880962176409
2166.065,15819.3765776159,6.88022580590467
2223.196,15796.1671915541,6.88315684669661
2280.308,15782.9167571423,6.90047393457414
2337.369,15629.153925122,6.94152423036589
2394.289,15813.5324188203,6.9467503007042
2451.393,15734.1805238593,6.84715069476219
2508.407,15866.5412552987,6.89530398718631
2565.584,15890.0600687607,6.9234458010481
2622.735,15890.6765252957,6.87864622505703
2679.877,16028.8214666848,6.90137804358178
2736.981,15951.0530794968,6.8677912810068
2793.952,15718.9306258822,6.82375560573261
2850.963,15734.8955820492,6.82937892718199
2908.01,15799.9492400898,6.9273643487107
2965.15,16023.3699579235,6.84757927701326
3022.31,15791.6412865311,6.87127764399598
3079.249,16001.20525907,6.93404273373705
3136.247,15936.3473134502,6.87176300310768
3193.265,16126.3742407665,6.82383511961941
3250.501,15739.2809429027,6.70746515383621
3307.613,15773.014390097,6.87117511385047
3364.525,15725.5594827229,7.02813368234194
3421.609,15722.2417975248,6.8503977895891
3478.72,15823.8761433284,6.90156087413924
3535.503,15688.1924050516,6.92508743628814
3592.351,15781.0780814268,6.9327124282869
3649.311,15843.3171714494,6.851391464502
3706.374,15958.936259799,6.75850035852905
3763.253,15898.4959684259,6.87369184728073
3820.25,15883.6444597719,6.90893628931711
3877.225,15679.5351434866,6.83125941038643
3934.276,15881.716170049,6.92621074666144
3991.362,15805.688022599,6.94947448724758
4048.564,15851.1027585073,6.9431469061447
4105.899,16040.2599683639,6.76989221033716
4163.19,15811.3529820019,6.79838997888612
4220.51,15825.0807848508,6.85693340577781
4277.556,15896.2653922665,6.9348354378902
4334.689,15937.4468211045,6.80534907736633
4391.825,15858.3258305005,6.86716998716023
4449.051,15999.5179965143,6.84520312826952
4506.548,16012.9724612277,6.78456985088847
4563.668,15728.0664774927,6.88222251377603
4620.593,15910.0970559165,6.96810859353489
4677.688,15822.200425911,6.81814578093573
4734.688,15895.436183126,6.87415888523506
4791.626,15965.2468062651,6.7596591092045
4848.642,15808.4512037349,6.82580677873454
4905.838,15837.2772977013,6.89078733366138
4962.78,15892.3338002303,6.93392970158419
5019.765,15786.14041371,6.89592668622427
5076.951,15855.9739778702,6.82254115260842
5134.172,15816.8368508978,6.95147559783176
5191.397,15732.5145874213,6.8248395461952
5248.547,15841.932552124,6.87562145067558
5305.816,15826.5735680918,6.88383622159202
5362.901,15930.6256412338,6.87434509136688
5420.31,15927.3564411215,6.86154192245133
5477.449,15813.4961386345,6.86338521118466
5534.527,15893.7352256156,6.92241335428937
5591.379,15810.565192141,6.90087415273662
5648.648,15876.290876497,6.8618387802613
5705.842,15950.2255936154,6.86042930836385
5763.014,15947.605624385,6.92252579760611
5820.11,15849.8633221984,6.87305490940733
5877.104,15805.624590127,6.91986234065571
5933.965,15927.1644819657,6.86872153599719
5990.981,15907.7206864643,6.99620270335346
6048.098,15720.7300010808,6.93945557757221
6104.958,15801.8261849995,6.86981735111027
6161.77,15965.886231296,6.8487295659272
6218.929,15837.1287682432,6.86920126657897
6275.982,15889.7926659983,6.78291906122689
6332.86,15829.275553488,6.92019413182087
6389.875,15923.404656245,6.88285858541412
6446.891,15800.6565699193,6.8750410360346
6504.048,15809.091991155,6.90889948386005
6561.09,15675.7851222118,6.79253573994819
6618.289,15896.8951608307,6.84249487605309
6675.357,15995.8106682949,6.84205211395358
6732.556,15859.5696710863,6.87937675841954
6789.576,15796.8181546866,6.92911046210755
